Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
475,13.0,0.0,0.0,468.0,20.0,20.0,11802.0,0.0,23.64213497154189,23.64213497154189,0.0,7053.606456279755,,,,,,,,,,,,,,,,,,,,,8.743857155336261,7.30697939270024,21.664024143823355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,13.0,0.0,0.0,485.0,21.0,17.0,11819.0,0.0,12.515028600872427,12.515028600872427,0.0,7056.979370832443,,,,,,,,,,,,,,,,,,,,,3.8877748010682636,4.6198762905946325,11.877292408049705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,13.0,0.0,0.0,497.0,22.0,12.0,11831.0,0.0,20.321649406753124,20.321649406753124,0.0,7059.435550928116,,,,,,,,,,,,,,,,,,,,,11.246054626569176,5.4731644662908225,18.858882809627328,1.6852262711235466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,13.0,0.0,0.0,517.0,23.0,20.0,11851.0,0.0,30.35278516790299,30.35278516790299,0.0,7063.006099939346,,,,,,,,,,,,,,,,,,,,,10.117166743183343,10.297082039075832,28.155979432552233,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,13.0,0.0,0.0,547.0,24.0,30.0,11881.0,0.0,28.505253219054055,28.505253219054055,0.0,7068.289180755615,,,,,,,,,,,,,,,,,,,,,9.711448986245395,9.013579186979609,24.87577744878107,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,13.0,0.0,0.0,570.0,25.0,23.0,11904.0,0.0,39.27598649984955,39.27598649984955,0.0,7074.381409406662,,,,,,,,,,,,,,,,,,,,,12.082297553326132,12.783625820557392,36.18500228704892,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,13.0,0.0,0.0,614.0,26.0,44.0,11948.0,0.0,46.47520143536117,46.47520143536117,0.0,7082.4341061115265,,,,,,,,,,,,,,,,,,,,,14.634249808060218,10.547298663691642,37.946452175569014,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,13.0,0.0,0.0,658.0,27.0,44.0,11992.0,0.0,54.351636845960044,54.351636845960044,0.0,7090.127153158188,,,,,,,,,,,,,,,,,,,,,17.46454735006977,13.285811895011268,44.13928273845139,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,13.0,0.0,0.0,692.0,28.0,34.0,12026.0,0.0,55.28343086197979,55.28343086197979,0.0,7096.7121489048,,,,,,,,,,,,,,,,,,,,,23.564458035629062,14.989267071793984,44.593323470132134,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,13.0,0.0,0.0,720.0,29.0,28.0,12054.0,0.0,20.474083357599365,20.474083357599365,0.0,7102.4062349796295,,,,,,,,,,,,,,,,,,,,,7.071639668737205,4.7738605098179505,18.04117054985157,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,13.0,0.0,0.0,741.0,30.0,21.0,12075.0,0.0,42.050180089731576,42.050180089731576,0.0,7107.435182094574,,,,,,,,,,,,,,,,,,,,,15.69815862550172,12.94827884549726,38.24397446231392,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,13.0,0.0,0.0,762.0,31.0,21.0,12096.0,0.0,39.10585108109001,39.10585108109001,0.0,7112.070525884628,,,,,,,,,,,,,,,,,,,,,14.788288946843958,11.723709681107898,35.50469227533218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,13.0,0.0,0.0,781.0,32.0,19.0,12115.0,0.0,21.742670091861573,21.742670091861573,0.0,7116.47695684433,,,,,,,,,,,,,,,,,,,,,6.355015444917583,6.917640242121467,20.543163379690338,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,13.0,0.0,0.0,828.0,33.0,47.0,12162.0,0.0,55.962363639367716,55.962363639367716,0.0,7124.815428495407,,,,,,,,,,,,,,,,,,,,,19.329511862735384,13.06468381347484,43.63426810908736,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,13.0,0.0,0.0,870.0,34.0,42.0,12204.0,0.0,55.44103707992905,55.44103707992905,0.0,7133.035233974457,,,,,,,,,,,,,,,,,,,,,20.183229324394464,13.32262466862113,44.03679827417406,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,13.0,0.0,0.0,925.0,35.0,55.0,12259.0,0.0,65.4994148773726,65.4994148773726,0.0,7142.0832896232605,,,,,,,,,,,,,,,,,,,,,25.74520824294091,14.344792236053166,45.61789077476492,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,14.0,0.0,0.0,24.0,1.0,24.0,12283.0,0.0,47.627603101593714,47.627603101593714,0.0,7526.038241624832,,,,,,,,,,,,,,,,,,,,,16.64464177427037,14.975336629930812,42.913274820640986,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,14.0,0.0,0.0,46.0,2.0,22.0,12305.0,0.0,35.55108959461005,35.55108959461005,0.0,7530.643959760666,,,,,,,,,,,,,,,,,,,,,10.621092858152291,11.405544118662776,33.029584840031745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,14.0,0.0,0.0,75.0,3.0,29.0,12334.0,0.0,71.63042904840636,71.63042904840636,0.0,7536.1857488155365,,,,,,,,,,,,,,,,,,,,,26.966105328316957,21.34871484187649,61.73843513678628,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,14.0,0.0,0.0,99.0,4.0,24.0,12358.0,0.0,41.404324800690816,41.404324800690816,0.0,7541.314277887344,,,,,,,,,,,,,,,,,,,,,14.244256997841509,13.242342629367286,37.38966969668671,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,14.0,0.0,0.0,125.0,5.0,26.0,12384.0,0.0,42.1125041574847,42.1125041574847,0.0,7547.2144339084625,,,,,,,,,,,,,,,,,,,,,13.64047624886814,13.553906826057537,37.921841243449855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,14.0,0.0,0.0,161.0,6.0,36.0,12420.0,0.0,49.45288067794773,49.45288067794773,0.0,7554.1224756240845,,,,,,,,,,,,,,,,,,,,,21.399359230633447,14.770343090904905,39.06024550326541,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,14.0,0.0,0.0,191.0,7.0,30.0,12450.0,0.0,61.560806690930676,61.560806690930676,0.0,7560.588227987289,,,,,,,,,,,,,,,,,,,,,26.273066530395734,19.21525119961206,51.264321937955195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,14.0,0.0,0.0,214.0,8.0,23.0,12473.0,0.0,41.7238481266147,41.7238481266147,0.0,7565.512727737427,,,,,,,,,,,,,,,,,,,,,15.362028161766974,13.424613429019848,37.54175414033351,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,14.0,0.0,0.0,231.0,9.0,17.0,12490.0,0.0,15.33175557380263,15.33175557380263,0.0,7570.488586425781,,,,,,,,,,,,,,,,,,,,,6.157442939308989,5.261082066126933,14.183934267081183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,14.0,0.0,0.0,253.0,10.0,22.0,12512.0,0.0,24.294770956693934,24.294770956693934,0.0,7575.842371463776,,,,,,,,,,,,,,,,,,,,,7.622911910344924,7.533798426715331,22.447586927032496,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,14.0,0.0,0.0,276.0,11.0,23.0,12535.0,0.0,24.93828045215621,24.93828045215621,0.0,7580.802095174789,,,,,,,,,,,,,,,,,,,,,8.97902328230976,6.92641694373761,22.510775768259265,0.3165120021634247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,14.0,0.0,0.0,294.0,12.0,18.0,12553.0,0.0,16.62932949717757,16.62932949717757,0.0,7585.207689523697,,,,,,,,,,,,,,,,,,,,,4.511139775189234,5.766876808711292,15.88427607810195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,14.0,0.0,0.0,323.0,13.0,29.0,12582.0,0.0,53.16477521518127,53.16477521518127,0.0,7591.288893461227,,,,,,,,,,,,,,,,,,,,,22.259532907863854,14.74405032739451,44.816283233539096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,14.0,0.0,0.0,337.0,14.0,14.0,12596.0,0.0,11.74384395187993,11.74384395187993,0.0,7595.39963889122,,,,,,,,,,,,,,,,,,,,,3.8874257567554484,4.304444246177956,11.262835469052323,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,14.0,0.0,0.0,361.0,15.0,24.0,12620.0,0.0,51.52264007139702,51.52264007139702,0.0,7600.540735244751,,,,,,,,,,,,,,,,,,,,,19.950031653127724,14.579837031799938,45.70138748874853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,14.0,0.0,0.0,387.0,16.0,26.0,12646.0,0.0,44.52940152247391,44.52940152247391,0.0,7606.042048215866,,,,,,,,,,,,,,,,,,,,,15.81352265964558,13.249118287345926,39.539413728992905,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,14.0,0.0,0.0,405.0,17.0,18.0,12664.0,0.0,27.598878877796537,27.598878877796537,0.0,7610.4343428611755,,,,,,,,,,,,,,,,,,,,,9.149067706199652,9.148653775932814,25.89979705441792,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,14.0,0.0,0.0,422.0,18.0,17.0,12681.0,0.0,26.667828863870234,26.667828863870234,0.0,7614.850079774857,,,,,,,,,,,,,,,,,,,,,13.903134374181501,7.253434341821016,23.83213130815425,1.4189853168705293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,14.0,0.0,0.0,472.0,19.0,50.0,12731.0,0.0,49.37178158270715,49.37178158270715,0.0,7623.7109088897705,,,,,,,,,,,,,,,,,,,,,19.436166619436676,10.202002801276265,35.86246140650842,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,14.0,0.0,0.0,492.0,20.0,20.0,12751.0,0.0,24.72772349688944,24.72772349688944,0.0,7628.542167663574,,,,,,,,,,,,,,,,,,,,,11.014185373323295,8.066079484427615,22.080927501241927,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,14.0,0.0,0.0,523.0,21.0,31.0,12782.0,0.0,63.65888672466077,63.65888672466077,0.0,7634.936974525452,,,,,,,,,,,,,,,,,,,,,21.599716094417804,19.31914745816776,55.260397063316745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,14.0,0.0,0.0,544.0,22.0,21.0,12803.0,0.0,28.75152857025696,28.75152857025696,0.0,7639.950995206833,,,,,,,,,,,,,,,,,,,,,8.60196796145634,9.017440517182125,26.84110248900844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,14.0,0.0,0.0,560.0,23.0,16.0,12819.0,0.0,16.52345646774075,16.52345646774075,0.0,7644.047410488129,,,,,,,,,,,,,,,,,,,,,5.168603779531721,5.935767660795317,15.752007586542431,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,14.0,0.0,0.0,593.0,24.0,33.0,12852.0,0.0,67.08587264976957,67.08587264976957,0.0,7651.339490175247,,,,,,,,,,,,,,,,,,,,,21.4905529348169,20.46567888404105,58.18036944732939,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,14.0,0.0,0.0,608.0,25.0,15.0,12867.0,0.0,13.754537073270246,13.754537073270246,0.0,7655.1186990737915,,,,,,,,,,,,,,,,,,,,,4.546457031171991,4.344547997648404,13.122300745967744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,14.0,0.0,0.0,636.0,26.0,28.0,12895.0,0.0,22.1457183164186,22.1457183164186,0.0,7661.408760547638,,,,,,,,,,,,,,,,,,,,,8.348214428518371,7.6361614991936655,19.21149038258225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,14.0,0.0,0.0,645.0,27.0,9.0,12904.0,0.0,17.37213091683816,17.37213091683816,0.0,7664.691372871399,,,,,,,,,,,,,,,,,,,,,10.280508481013007,4.814132650643933,16.474799424774055,2.687254724300285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,14.0,0.0,0.0,668.0,28.0,23.0,12927.0,0.0,44.17781319474751,44.17781319474751,0.0,7669.761469602585,,,,,,,,,,,,,,,,,,,,,16.439853027111127,14.414284787179788,39.68776716781589,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,14.0,0.0,0.0,693.0,29.0,25.0,12952.0,0.0,31.822119570585834,31.822119570585834,0.0,7675.484792947769,,,,,,,,,,,,,,,,,,,,,11.251033020666705,9.560399020092605,28.45008342171744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,14.0,0.0,0.0,718.0,30.0,25.0,12977.0,0.0,21.508870185017543,21.508870185017543,0.0,7681.121907234192,,,,,,,,,,,,,,,,,,,,,6.059946414520181,6.62593725586266,19.82673120108477,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,14.0,0.0,0.0,740.0,31.0,22.0,12999.0,0.0,25.462565813934916,25.462565813934916,0.0,7686.572417974472,,,,,,,,,,,,,,,,,,,,,9.407839437622231,6.401298584515283,23.04411739495435,1.0220273905864936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,14.0,0.0,0.0,761.0,32.0,21.0,13020.0,0.0,24.83219123301812,24.83219123301812,0.0,7691.347429990768,,,,,,,,,,,,,,,,,,,,,9.427831886352994,8.003796926988828,22.533354828845813,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,14.0,0.0,0.0,784.0,33.0,23.0,13043.0,0.0,30.007966879913962,30.007966879913962,0.0,7696.568611860275,,,,,,,,,,,,,,,,,,,,,12.781367923746885,9.376066911685575,26.383977887831463,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,14.0,0.0,0.0,812.0,34.0,28.0,13071.0,0.0,47.85264535440256,47.85264535440256,0.0,7702.5358781814575,,,,,,,,,,,,,,,,,,,,,19.520970994783653,12.995862585504078,40.87076455110252,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,14.0,0.0,0.0,831.0,35.0,19.0,13090.0,0.0,34.649820675331334,34.649820675331334,0.0,7706.974431037903,,,,,,,,,,,,,,,,,,,,,12.699050137607902,11.060413559113204,31.982881688384747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,15.0,0.0,0.0,15.0,1.0,15.0,13105.0,0.0,27.750478536777692,27.750478536777692,0.0,8039.6583507061005,,,,,,,,,,,,,,,,,,,,,10.079322411264027,9.416199652381726,26.264661283973595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,15.0,0.0,0.0,48.0,2.0,33.0,13138.0,0.0,34.526032017375705,34.526032017375705,0.0,8045.994246721268,,,,,,,,,,,,,,,,,,,,,11.499615147405038,9.998491488882204,29.71859364519591,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,15.0,0.0,0.0,64.0,3.0,16.0,13154.0,0.0,7.689282211129284,7.689282211129284,0.0,8049.995240211487,,,,,,,,,,,,,,,,,,,,,2.005747777320061,2.7427755419661377,7.429104325875407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,15.0,0.0,0.0,88.0,4.0,24.0,13178.0,0.0,38.086869498584,38.086869498584,0.0,8055.448559045792,,,,,,,,,,,,,,,,,,,,,15.901569297469786,11.81113655394108,33.35546347650789,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,15.0,0.0,0.0,137.0,5.0,49.0,13227.0,0.0,72.77134543395141,72.77134543395141,0.0,8064.200642347336,,,,,,,,,,,,,,,,,,,,,29.59595060103951,16.554430610075546,52.5840106595762,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,15.0,0.0,0.0,161.0,6.0,24.0,13251.0,0.0,49.53984178489435,49.53984178489435,0.0,8069.060568571091,,,,,,,,,,,,,,,,,,,,,17.1785152381763,15.589519214577475,44.68610507784368,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,15.0,0.0,0.0,186.0,7.0,25.0,13276.0,0.0,33.61191626831994,33.61191626831994,0.0,8074.513696670532,,,,,,,,,,,,,,,,,,,,,10.053190007012628,9.799986703752435,30.757783004653767,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,15.0,0.0,0.0,212.0,8.0,26.0,13302.0,0.0,51.11631511190062,51.11631511190062,0.0,8079.6981246471405,,,,,,,,,,,,,,,,,,,,,16.578442607680262,16.60423425912863,46.020997701466484,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,15.0,0.0,0.0,240.0,9.0,28.0,13330.0,0.0,48.63519049854589,48.63519049854589,0.0,8085.45742893219,,,,,,,,,,,,,,,,,,,,,14.58754699485215,14.444407289937612,43.812951388294465,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,15.0,0.0,0.0,258.0,10.0,18.0,13348.0,0.0,17.300304597680743,17.300304597680743,0.0,8089.972793340683,,,,,,,,,,,,,,,,,,,,,5.345096192114843,5.5026017873300415,16.343764205014025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,15.0,0.0,0.0,284.0,11.0,26.0,13374.0,0.0,36.461297923213,36.461297923213,0.0,8096.318322658539,,,,,,,,,,,,,,,,,,,,,13.86472907696715,12.286218848806161,32.00706391115032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,15.0,0.0,0.0,310.0,12.0,26.0,13400.0,0.0,55.38403319984432,55.38403319984432,0.0,8101.913162946701,,,,,,,,,,,,,,,,,,,,,22.268282755466494,17.253599133316516,48.13254958923177,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,15.0,0.0,0.0,332.0,13.0,22.0,13422.0,0.0,36.78659861418265,36.78659861418265,0.0,8106.945880651474,,,,,,,,,,,,,,,,,,,,,12.925004958825996,11.673076987252102,33.519386717277,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,15.0,0.0,0.0,355.0,14.0,23.0,13445.0,0.0,25.131397860606892,25.131397860606892,0.0,8112.091044425964,,,,,,,,,,,,,,,,,,,,,8.384843492384343,8.257744744794639,22.921102688277752,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,15.0,0.0,0.0,377.0,15.0,22.0,13467.0,0.0,25.518341200057424,25.518341200057424,0.0,8117.379791498184,,,,,,,,,,,,,,,,,,,,,8.07371145505973,7.9042828970514885,23.555377793694976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,15.0,0.0,0.0,398.0,16.0,21.0,13488.0,0.0,24.236004277972068,24.236004277972068,0.0,8121.839387655258,,,,,,,,,,,,,,,,,,,,,5.938348138793207,7.875016696682732,23.051791712491646,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,15.0,0.0,0.0,420.0,17.0,22.0,13510.0,0.0,22.782947024047427,22.782947024047427,0.0,8126.551491975784,,,,,,,,,,,,,,,,,,,,,6.808944315120439,7.511390820374856,21.16621958829928,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,15.0,0.0,0.0,436.0,18.0,16.0,13526.0,0.0,14.834131395320075,14.834131395320075,0.0,8130.971985816956,,,,,,,,,,,,,,,,,,,,,4.987908957516744,5.430347038588097,14.055536855385155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,15.0,0.0,0.0,465.0,19.0,29.0,13555.0,0.0,38.26294727013069,38.26294727013069,0.0,8136.57614159584,,,,,,,,,,,,,,,,,,,,,14.897761966015132,10.841089135077555,32.75778382840487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,15.0,0.0,0.0,487.0,20.0,22.0,13577.0,0.0,41.24861393702914,41.24861393702914,0.0,8140.734818935394,,,,,,,,,,,,,,,,,,,,,15.851258265108914,12.742503823843993,37.123037140398566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,15.0,0.0,0.0,506.0,21.0,19.0,13596.0,0.0,35.97262078265598,35.97262078265598,0.0,8144.3151206970215,,,,,,,,,,,,,,,,,,,,,12.492892542925992,11.819204530605774,33.406834917593415,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,15.0,0.0,0.0,525.0,22.0,19.0,13615.0,0.0,20.733167448484515,20.733167448484515,0.0,8148.483496189117,,,,,,,,,,,,,,,,,,,,,6.4674520996103055,6.333104711327282,19.469652503383834,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,15.0,0.0,0.0,543.0,23.0,18.0,13633.0,0.0,10.39712532090359,10.39712532090359,0.0,8152.909332990646,,,,,,,,,,,,,,,,,,,,,2.4189440340557073,3.5309485441939024,10.043042007481311,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,15.0,0.0,0.0,587.0,24.0,44.0,13677.0,0.0,51.297007594698755,51.297007594698755,0.0,8161.318414211273,,,,,,,,,,,,,,,,,,,,,16.194959776807888,13.353723743688564,41.854553471623134,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,15.0,0.0,0.0,617.0,25.0,30.0,13707.0,0.0,30.561283542035376,30.561283542035376,0.0,8167.318358182907,,,,,,,,,,,,,,,,,,,,,9.954580666462943,9.757404219721113,26.882137898041208,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,15.0,0.0,0.0,652.0,26.0,35.0,13742.0,0.0,55.50173522405025,55.50173522405025,0.0,8174.960316181183,,,,,,,,,,,,,,,,,,,,,16.365267878667865,14.892419264706762,48.34957828106845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,15.0,0.0,0.0,668.0,27.0,16.0,13758.0,0.0,17.863297589462153,17.863297589462153,0.0,8179.059240102768,,,,,,,,,,,,,,,,,,,,,5.035253568245485,5.917977592327983,17.16595298315672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,15.0,0.0,0.0,688.0,28.0,20.0,13778.0,0.0,44.897809487045315,44.897809487045315,0.0,8184.029146432877,,,,,,,,,,,,,,,,,,,,,17.362767913604834,14.491527473482702,40.906984578797555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,15.0,0.0,0.0,720.0,29.0,32.0,13810.0,0.0,58.97326361491874,58.97326361491874,0.0,8190.077117443085,,,,,,,,,,,,,,,,,,,,,17.2975668016272,18.282291930420325,52.22544414969486,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,15.0,0.0,0.0,737.0,30.0,17.0,13827.0,0.0,20.800082740833503,20.800082740833503,0.0,8194.53542804718,,,,,,,,,,,,,,,,,,,,,6.584078499601358,6.9987233270327005,19.707946840614444,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,15.0,0.0,0.0,752.0,31.0,15.0,13842.0,0.0,5.288629908473151,5.288629908473151,0.0,8198.733711004257,,,,,,,,,,,,,,,,,,,,,1.772784430589857,1.6643738028333999,5.039813869556475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,15.0,0.0,0.0,783.0,32.0,31.0,13873.0,0.0,49.04769622088913,49.04769622088913,0.0,8205.250399589539,,,,,,,,,,,,,,,,,,,,,17.508158679940518,13.982076586133575,42.16176910996605,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,15.0,0.0,0.0,809.0,33.0,26.0,13899.0,0.0,41.93442597183023,41.93442597183023,0.0,8210.790921211243,,,,,,,,,,,,,,,,,,,,,14.977633834908497,12.285188944951589,37.200802675890586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,15.0,0.0,0.0,833.0,34.0,24.0,13923.0,0.0,21.105855115764268,21.105855115764268,0.0,8216.142648220062,,,,,,,,,,,,,,,,,,,,,6.917464951515913,6.5581756586832,19.186856381992357,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,15.0,0.0,0.0,853.0,35.0,20.0,13943.0,0.0,21.48354930041001,21.48354930041001,0.0,8220.952775716782,,,,,,,,,,,,,,,,,,,,,6.338374015294858,6.944116816373149,20.18298548874906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,16.0,0.0,0.0,20.0,1.0,20.0,13963.0,0.0,56.65979888934207,56.65979888934207,0.0,8571.638778686523,,,,,,,,,,,,,,,,,,,,,26.668281080792774,14.878894496324698,50.15260848267591,2.1324580303996488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,16.0,0.0,0.0,58.0,2.0,38.0,14001.0,0.0,62.55321395939801,62.55321395939801,0.0,8579.136657476425,,,,,,,,,,,,,,,,,,,,,27.186015943274555,16.647064248806103,48.50131141923935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,16.0,0.0,0.0,88.0,3.0,30.0,14031.0,0.0,56.31822117148413,56.31822117148413,0.0,8585.493800640106,,,,,,,,,,,,,,,,,,,,,23.73690399077947,16.412308756136326,47.037145379302096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
