Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
149,2.0,0.0,0.0,1837.0,49.0,29.0,4997.0,0.1,97.59306881792708,0.0,0.0,790.976300239563,,,,,,,,,,,,,,,,,,,,,45.545187462492194,25.98535403553074,86.09832104255109,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2.0,0.0,0.0,1849.0,50.0,12.0,5009.0,0.1,39.359011468718194,0.0,0.0,792.9787180423737,,,,,,,,,,,,,,,,,,,,,22.168852839868723,11.164423232327277,37.44388238744407,3.6213228266725945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3.0,0.0,0.0,48.0,1.0,48.0,5057.0,0.1,153.69536121245642,0.0,0.0,938.6985700130463,,,,,,,,,,,,,,,,,,,,,66.60231590853174,38.10130174651473,124.19778550796974,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3.0,0.0,0.0,73.0,2.0,25.0,5082.0,0.1,73.50700000000002,0.0,0.0,941.4904835224152,,,,,,,,,,,,,,,,,,,,,34.800364542083145,20.41164684416614,66.12275162175206,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3.0,0.0,0.0,116.0,3.0,43.0,5125.0,0.1,142.5289306945596,0.0,0.0,946.1554951667786,,,,,,,,,,,,,,,,,,,,,62.25621143470781,36.149119083541116,118.10913149437324,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3.0,0.0,0.0,155.0,4.0,39.0,5164.0,0.1,115.0083581773745,0.0,0.0,950.3293850421906,,,,,,,,,,,,,,,,,,,,,50.001709897398825,29.571951198477677,97.44688431526265,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3.0,0.0,0.0,169.0,5.0,14.0,5178.0,0.1,45.74010453361533,0.0,0.0,952.1339633464813,,,,,,,,,,,,,,,,,,,,,25.2009355380856,12.836682668130415,43.06904760563549,3.5742052707998964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3.0,0.0,0.0,235.0,6.0,66.0,5244.0,0.1,206.21257682087344,0.0,0.0,958.7346811294556,,,,,,,,,,,,,,,,,,,,,81.53504954024314,46.636680554365704,155.49377015030393,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3.0,0.0,0.0,279.0,7.0,44.0,5288.0,0.1,142.5503093713801,0.0,0.0,963.4999387264252,,,,,,,,,,,,,,,,,,,,,62.16431650009417,35.63683481851651,117.53699633847425,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3.0,0.0,0.0,323.0,8.0,44.0,5332.0,0.1,132.00137970911658,0.0,0.0,968.1012752056122,,,,,,,,,,,,,,,,,,,,,56.63224889284772,33.35514815840375,109.25741270917611,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3.0,0.0,0.0,355.0,9.0,32.0,5364.0,0.1,96.00700000000003,0.0,0.0,971.5264356136322,,,,,,,,,,,,,,,,,,,,,44.02321270125969,25.62576245719177,83.58287106988767,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3.0,0.0,0.0,457.0,10.0,102.0,5466.0,0.1,316.25673081854205,0.0,0.0,981.4899983406067,,,,,,,,,,,,,,,,,,,,,112.09911517276412,58.39934192422991,206.01533858006596,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,3.0,0.0,0.0,534.0,11.0,77.0,5543.0,0.1,231.8633926117474,0.0,0.0,989.0261013507843,,,,,,,,,,,,,,,,,,,,,90.655037332966,45.98527740996505,165.3494682842195,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3.0,0.0,0.0,603.0,12.0,69.0,5612.0,0.1,221.20022450724443,0.0,0.0,996.1929457187653,,,,,,,,,,,,,,,,,,,,,88.93993357955819,47.63489346627485,163.076900660493,2.492882315081008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3.0,0.0,0.0,655.0,13.0,52.0,5664.0,0.1,160.758941315238,0.0,0.0,1001.5189406871796,,,,,,,,,,,,,,,,,,,,,67.35046219127022,38.96887396279715,128.28966531555696,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,3.0,0.0,0.0,694.0,14.0,39.0,5703.0,0.1,120.2410022507695,0.0,0.0,1005.5273790359497,,,,,,,,,,,,,,,,,,,,,52.922665680472456,30.47072299943845,101.62346968205817,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3.0,0.0,0.0,710.0,15.0,16.0,5719.0,0.1,52.771987392933354,0.0,0.0,1007.4639015197754,,,,,,,,,,,,,,,,,,,,,28.533296109937538,14.503453328736088,49.18545047989321,3.8122320322714236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3.0,0.0,0.0,744.0,16.0,34.0,5753.0,0.1,104.61870338906978,0.0,0.0,1011.165872335434,,,,,,,,,,,,,,,,,,,,,47.89367998866345,27.570755741572704,90.12840750221834,2.7015471340977424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3.0,0.0,0.0,776.0,17.0,32.0,5785.0,0.1,96.9670878975804,0.0,0.0,1014.8630142211914,,,,,,,,,,,,,,,,,,,,,44.17644778805517,26.01683386895775,84.51242179920692,2.677190051027567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,3.0,0.0,0.0,824.0,18.0,48.0,5833.0,0.1,144.74616365647097,0.0,0.0,1019.7567856311798,,,,,,,,,,,,,,,,,,,,,60.891821861420965,33.16114302334288,117.8635742913875,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3.0,0.0,0.0,850.0,19.0,26.0,5859.0,0.1,77.75698697571295,0.0,0.0,1022.6919345855713,,,,,,,,,,,,,,,,,,,,,36.5698628923972,21.30912557359123,69.63455017211473,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3.0,0.0,0.0,867.0,20.0,17.0,5876.0,0.1,56.23980627536296,0.0,0.0,1024.753431558609,,,,,,,,,,,,,,,,,,,,,29.919490898779046,15.56660379302269,52.19211592956895,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3.0,0.0,0.0,906.0,21.0,39.0,5915.0,0.1,116.26100000000005,0.0,0.0,1028.7842645645142,,,,,,,,,,,,,,,,,,,,,51.01278294759688,29.842857789916643,98.3226350887024,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3.0,0.0,0.0,935.0,22.0,29.0,5944.0,0.1,82.51000000000003,0.0,0.0,1032.308339357376,,,,,,,,,,,,,,,,,,,,,37.77008437485325,22.361049350779613,73.00956589255436,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3.0,0.0,0.0,985.0,23.0,50.0,5994.0,0.1,169.76635677393867,0.0,0.0,1037.464073896408,,,,,,,,,,,,,,,,,,,,,71.79359062948595,41.41810986633521,136.58765580981088,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3.0,0.0,0.0,1010.0,24.0,25.0,6019.0,0.1,87.07100723080737,0.0,0.0,1040.263638496399,,,,,,,,,,,,,,,,,,,,,43.51133003487659,22.964574784020737,77.74020479755964,3.5951005928732878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3.0,0.0,0.0,1025.0,25.0,15.0,6034.0,0.1,49.477269287614995,0.0,0.0,1042.1848649978638,,,,,,,,,,,,,,,,,,,,,26.761857252251435,14.058650352806728,46.386073563694794,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3.0,0.0,0.0,1078.0,26.0,53.0,6087.0,0.1,169.9081538567717,0.0,0.0,1047.6930885314941,,,,,,,,,,,,,,,,,,,,,71.42447166531836,40.31059254939322,134.7343984023598,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3.0,0.0,0.0,1123.0,27.0,45.0,6132.0,0.1,136.12853822835658,0.0,0.0,1052.4503223896027,,,,,,,,,,,,,,,,,,,,,58.97950659223586,33.2280093045981,111.81283569212366,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3.0,0.0,0.0,1156.0,28.0,33.0,6165.0,0.1,97.99475195597034,0.0,0.0,1055.9901621341705,,,,,,,,,,,,,,,,,,,,,43.48983764228576,25.99617849772146,85.34139938171207,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3.0,0.0,0.0,1184.0,29.0,28.0,6193.0,0.1,81.25900000000003,0.0,0.0,1059.051138162613,,,,,,,,,,,,,,,,,,,,,37.32859673060149,22.066603112514557,72.2446616829217,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3.0,0.0,0.0,1221.0,30.0,37.0,6230.0,0.1,109.57839095502773,0.0,0.0,1062.9237613677979,,,,,,,,,,,,,,,,,,,,,47.693957022905415,28.748202083156997,93.79821126063948,2.3339852673921055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3.0,0.0,0.0,1293.0,31.0,72.0,6302.0,0.1,221.31908868461807,0.0,0.0,1070.2892277240753,,,,,,,,,,,,,,,,,,,,,86.82100461702152,45.463615655785354,162.0324103258468,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3.0,0.0,0.0,1331.0,32.0,38.0,6340.0,0.1,121.40687395532679,0.0,0.0,1074.328944683075,,,,,,,,,,,,,,,,,,,,,52.512446049713766,31.53282837255054,103.51203393167586,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3.0,0.0,0.0,1369.0,33.0,38.0,6378.0,0.1,134.66219648282214,0.0,0.0,1078.333948135376,,,,,,,,,,,,,,,,,,,,,61.88089789334684,33.22492890667705,113.40419884027173,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3.0,0.0,0.0,1396.0,34.0,27.0,6405.0,0.1,80.25686515468247,0.0,0.0,1081.315903186798,,,,,,,,,,,,,,,,,,,,,36.919981492678254,22.016545772376272,71.71561080671289,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3.0,0.0,0.0,1413.0,35.0,17.0,6422.0,0.1,56.105199707567806,0.0,0.0,1083.355595588684,,,,,,,,,,,,,,,,,,,,,29.938965210947433,15.353098769008191,52.051398450879226,3.5518051064550793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3.0,0.0,0.0,1435.0,36.0,22.0,6444.0,0.1,65.59889102235387,0.0,0.0,1086.0438151359558,,,,,,,,,,,,,,,,,,,,,31.535390882997742,18.486171497946117,59.85216307325207,2.7709659524615553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.0,0.0,0.0,1479.0,37.0,44.0,6488.0,0.1,129.84203822497537,0.0,0.0,1090.717082977295,,,,,,,,,,,,,,,,,,,,,55.38434021591779,32.7752492355126,107.61445620852113,2.331390647781105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3.0,0.0,0.0,1504.0,38.0,25.0,6513.0,0.1,78.6462895093472,0.0,0.0,1093.64803647995,,,,,,,,,,,,,,,,,,,,,36.340702073144456,21.818421401142636,70.9734863698205,2.4013431915057795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3.0,0.0,0.0,1540.0,39.0,36.0,6549.0,0.1,110.02167500849274,0.0,0.0,1097.5875449180603,,,,,,,,,,,,,,,,,,,,,47.657020276475,28.886139996666756,94.7506863676785,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3.0,0.0,0.0,1555.0,40.0,15.0,6564.0,0.1,50.23058822041913,0.0,0.0,1099.6815621852875,,,,,,,,,,,,,,,,,,,,,27.312699527175564,14.042425303675701,47.07038393158126,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3.0,0.0,0.0,1588.0,41.0,33.0,6597.0,0.1,93.01400000000005,0.0,0.0,1103.2445607185364,,,,,,,,,,,,,,,,,,,,,41.276333992676435,24.359862830906753,81.00480541007731,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,3.0,0.0,0.0,1613.0,42.0,25.0,6622.0,0.1,70.00999999999999,0.0,0.0,1106.036459684372,,,,,,,,,,,,,,,,,,,,,32.236713741135915,19.414026812879545,63.20867418091623,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,3.0,0.0,0.0,1658.0,43.0,45.0,6667.0,0.1,136.76000000000005,0.0,0.0,1110.6632852554321,,,,,,,,,,,,,,,,,,,,,58.634701728460065,34.27296412439998,112.61543130516573,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3.0,0.0,0.0,1687.0,44.0,29.0,6696.0,0.1,91.47286693716784,0.0,0.0,1113.8983759880066,,,,,,,,,,,,,,,,,,,,,41.94431541613031,24.8512931580838,80.9193097301194,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3.0,0.0,0.0,1705.0,45.0,18.0,6714.0,0.1,59.48403505124378,0.0,0.0,1116.3425240516663,,,,,,,,,,,,,,,,,,,,,31.426332205894752,16.410540384013018,54.92020738106592,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,3.0,0.0,0.0,1728.0,46.0,23.0,6737.0,0.1,68.1357144839623,0.0,0.0,1118.9881103038788,,,,,,,,,,,,,,,,,,,,,32.01009184449637,19.061903068559456,62.00733941406811,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3.0,0.0,0.0,1800.0,47.0,72.0,6809.0,0.1,232.55994735557343,0.0,0.0,1126.1077647209167,,,,,,,,,,,,,,,,,,,,,91.31903385608014,51.43917875642918,170.19716659442466,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,3.0,0.0,0.0,1842.0,48.0,42.0,6851.0,0.1,129.6671089144393,0.0,0.0,1130.4838535785675,,,,,,,,,,,,,,,,,,,,,55.91617478318834,32.685742851573,108.33824661310086,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,3.0,0.0,0.0,1868.0,49.0,26.0,6877.0,0.1,74.01,0.0,0.0,1133.4478905200958,,,,,,,,,,,,,,,,,,,,,34.18550794646106,20.401045863719464,66.444003605673,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,3.0,0.0,0.0,1980.0,50.0,112.0,6989.0,0.1,363.7871197721185,0.0,0.0,1144.5441014766693,,,,,,,,,,,,,,,,,,,,,128.7345433302244,64.62456856273776,224.06329072774926,2.445482062976643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,4.0,0.0,0.0,33.0,1.0,33.0,7022.0,0.1,98.50126355498217,0.0,0.0,1305.9871454238892,,,,,,,,,,,,,,,,,,,,,44.02247900122932,25.93818538606419,85.67885469296647,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4.0,0.0,0.0,84.0,2.0,51.0,7073.0,0.1,161.40184573170708,0.0,0.0,1311.0920140743256,,,,,,,,,,,,,,,,,,,,,66.71766145823968,38.78835161069184,129.96208385675416,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4.0,0.0,0.0,129.0,3.0,45.0,7118.0,0.1,143.5558505490344,0.0,0.0,1315.823852777481,,,,,,,,,,,,,,,,,,,,,61.40550838696615,34.52853432882958,118.27708578196058,3.610167689975654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,4.0,0.0,0.0,162.0,4.0,33.0,7151.0,0.1,114.20831423333541,0.0,0.0,1319.6956450939178,,,,,,,,,,,,,,,,,,,,,53.323528278219726,28.896062650602712,98.57315569995191,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,4.0,0.0,0.0,180.0,5.0,18.0,7169.0,0.1,59.16157432401208,0.0,0.0,1322.010553598404,,,,,,,,,,,,,,,,,,,,,31.304183515891737,16.004200081591875,54.613632579483294,3.5838200457102007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,4.0,0.0,0.0,199.0,6.0,19.0,7188.0,0.1,56.79833131690748,0.0,0.0,1324.3074090480804,,,,,,,,,,,,,,,,,,,,,28.384504471115783,16.384273363854934,52.4490107819564,2.4493455030834617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,4.0,0.0,0.0,253.0,7.0,54.0,7242.0,0.1,177.09146431759072,0.0,0.0,1329.8215069770813,,,,,,,,,,,,,,,,,,,,,76.1286175952996,41.92818094882596,138.74299644539218,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,4.0,0.0,0.0,302.0,8.0,49.0,7291.0,0.1,156.2443955771205,0.0,0.0,1334.875298500061,,,,,,,,,,,,,,,,,,,,,65.17361726011595,38.13432578384391,126.83330590721728,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,4.0,0.0,0.0,338.0,9.0,36.0,7327.0,0.1,111.75053041237267,0.0,0.0,1339.0108404159546,,,,,,,,,,,,,,,,,,,,,50.04929397140498,28.866179575792255,95.63593978437594,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,4.0,0.0,0.0,353.0,10.0,15.0,7342.0,0.1,49.8721954326629,0.0,0.0,1340.9420948028564,,,,,,,,,,,,,,,,,,,,,27.402320154355504,13.642457523176526,46.69099827518578,3.9960341859077406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,4.0,0.0,0.0,439.0,11.0,86.0,7428.0,0.1,268.8985218726605,0.0,0.0,1349.4237325191498,,,,,,,,,,,,,,,,,,,,,102.93733535083126,54.356680327493564,184.03470408218112,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,4.0,0.0,0.0,505.0,12.0,66.0,7494.0,0.1,212.22805655036623,0.0,0.0,1356.0625784397125,,,,,,,,,,,,,,,,,,,,,87.62081901509184,46.533780472031765,157.53322722212587,3.900930488455482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,4.0,0.0,0.0,549.0,13.0,44.0,7538.0,0.1,143.50992866178407,0.0,0.0,1360.8348350524902,,,,,,,,,,,,,,,,,,,,,62.458293617743486,35.92712230689889,118.3841235281878,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4.0,0.0,0.0,590.0,14.0,41.0,7579.0,0.1,134.570390437578,0.0,0.0,1365.0764982700348,,,,,,,,,,,,,,,,,,,,,58.45272677554816,34.4587032708812,112.85049735700767,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,4.0,0.0,0.0,604.0,15.0,14.0,7593.0,0.1,46.86182661376626,0.0,0.0,1366.8841168880463,,,,,,,,,,,,,,,,,,,,,26.096453452475966,12.964245532742446,44.08562710990676,3.969901722396746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,4.0,0.0,0.0,634.0,16.0,30.0,7623.0,0.1,92.94488743485277,0.0,0.0,1370.1413478851318,,,,,,,,,,,,,,,,,,,,,42.09708223725146,25.152708168339487,81.9464980753773,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,4.0,0.0,0.0,668.0,17.0,34.0,7657.0,0.1,102.13240417689222,0.0,0.0,1373.821384191513,,,,,,,,,,,,,,,,,,,,,45.2396047275442,27.139772389857278,88.51233401645457,2.518525452246275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4.0,0.0,0.0,713.0,18.0,45.0,7702.0,0.1,139.05909393093677,0.0,0.0,1378.684264421463,,,,,,,,,,,,,,,,,,,,,58.64636045164837,34.749109725599574,114.95585320650433,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,4.0,0.0,0.0,777.0,19.0,64.0,7766.0,0.1,193.0659174394105,0.0,0.0,1385.1477315425873,,,,,,,,,,,,,,,,,,,,,79.58953645951146,41.92411777460232,145.01440067883175,2.445217813057412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,4.0,0.0,0.0,819.0,20.0,42.0,7808.0,0.1,124.53201237431234,0.0,0.0,1389.6134099960327,,,,,,,,,,,,,,,,,,,,,52.743775996745725,31.685008594545604,104.45834757236925,2.6256205263991275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,4.0,0.0,0.0,897.0,21.0,78.0,7886.0,0.1,266.8047867548625,0.0,0.0,1397.368215084076,,,,,,,,,,,,,,,,,,,,,107.28259978851435,53.949276156229544,186.84252517071846,3.530579227867161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4.0,0.0,0.0,968.0,22.0,71.0,7957.0,0.1,232.999685922793,0.0,0.0,1404.4390270709991,,,,,,,,,,,,,,,,,,,,,96.0370193158247,48.40728619843442,168.15978186772517,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,4.0,0.0,0.0,1015.0,23.0,47.0,8004.0,0.1,154.93739578173327,0.0,0.0,1409.5549635887146,,,,,,,,,,,,,,,,,,,,,65.68418516950477,38.61137948975026,126.58486761765737,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4.0,0.0,0.0,1043.0,24.0,28.0,8032.0,0.1,99.97436208945035,0.0,0.0,1412.6625337600708,,,,,,,,,,,,,,,,,,,,,48.09177284663518,26.116680091188137,88.26514201856185,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,4.0,0.0,0.0,1058.0,25.0,15.0,8047.0,0.1,49.73456203774719,0.0,0.0,1414.4673357009888,,,,,,,,,,,,,,,,,,,,,26.923733023626134,14.026937520842363,46.62381602306219,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,4.0,0.0,0.0,1093.0,26.0,35.0,8082.0,0.1,108.58895450104909,0.0,0.0,1418.245609998703,,,,,,,,,,,,,,,,,,,,,49.340726544866584,28.795335692661936,93.17386002484007,2.4003639398298313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,4.0,0.0,0.0,1149.0,27.0,56.0,8138.0,0.1,172.41354938202792,0.0,0.0,1424.160761833191,,,,,,,,,,,,,,,,,,,,,72.39299976867191,39.03029436633384,134.55103511026587,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,4.0,0.0,0.0,1171.0,28.0,22.0,8160.0,0.1,65.68584594597561,0.0,0.0,1426.6928219795227,,,,,,,,,,,,,,,,,,,,,30.4435633687639,18.52954084353479,60.18596266181772,2.393272695828347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,4.0,0.0,0.0,1203.0,29.0,32.0,8192.0,0.1,97.73889530973565,0.0,0.0,1430.2080302238464,,,,,,,,,,,,,,,,,,,,,43.918829052738374,25.941570298172188,85.38401184864742,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4.0,0.0,0.0,1300.0,30.0,97.0,8289.0,0.1,326.22080155144033,0.0,0.0,1439.7043323516846,,,,,,,,,,,,,,,,,,,,,122.65086490932157,62.608696535769056,211.45746616610384,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,4.0,0.0,0.0,1386.0,31.0,86.0,8375.0,0.1,260.2330675881841,0.0,0.0,1448.1063811779022,,,,,,,,,,,,,,,,,,,,,97.76677081976808,52.999277028377776,179.73027719945262,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,4.0,0.0,0.0,1467.0,32.0,81.0,8456.0,0.1,209.05800000000028,0.0,0.0,1456.2898442745209,,,,,,,,,,,,,,,,,,,,,77.93367729523992,41.25773774554202,148.894726447154,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4.0,0.0,0.0,1513.0,33.0,46.0,8502.0,0.1,151.74184946983235,0.0,0.0,1460.9339849948883,,,,,,,,,,,,,,,,,,,,,64.50200422188122,37.93835513565397,124.549461817944,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4.0,0.0,0.0,1544.0,34.0,31.0,8533.0,0.1,106.28781582895694,0.0,0.0,1464.3041152954102,,,,,,,,,,,,,,,,,,,,,51.06937415433882,27.645879744780036,92.29293933385561,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4.0,0.0,0.0,1560.0,35.0,16.0,8549.0,0.1,52.60785084335008,0.0,0.0,1466.2457020282745,,,,,,,,,,,,,,,,,,,,,28.15330058851527,14.73577384558183,49.08001504865589,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4.0,0.0,0.0,1607.0,36.0,47.0,8596.0,0.1,134.131643862045,0.0,0.0,1471.1025178432465,,,,,,,,,,,,,,,,,,,,,55.30294042764725,32.76104864870766,110.33492690648986,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4.0,0.0,0.0,1709.0,37.0,102.0,8698.0,0.1,335.03699642528136,0.0,0.0,1481.3101482391357,,,,,,,,,,,,,,,,,,,,,122.39412233081039,63.513898876531194,214.46280139562762,2.6472446559607774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4.0,0.0,0.0,1748.0,38.0,39.0,8737.0,0.1,127.68985277596413,0.0,0.0,1485.3134171962738,,,,,,,,,,,,,,,,,,,,,56.122855551750014,32.988907695155795,107.95014703681419,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4.0,0.0,0.0,1771.0,39.0,23.0,8760.0,0.1,65.50799999999998,0.0,0.0,1487.9261469841003,,,,,,,,,,,,,,,,,,,,,31.111476046164988,18.2926085928675,59.53714979020715,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
